timestamp,price
2024-01-08 09:15:01,2608.0
2024-01-08 09:15:09,2608.0
2024-01-08 09:15:16,2608.8
2024-01-08 09:15:23,2607.4
2024-01-08 09:15:30,2607.05
2024-01-08 09:15:36,2607.05
2024-01-08 09:15:42,2608.9
2024-01-08 09:15:47,2608.8
2024-01-08 09:15:53,2611.0
2024-01-08 09:15:59,2612.95
2024-01-08 09:16:04,2613.05
2024-01-08 09:16:05,2614.45
2024-01-08 09:16:06,2613.8
2024-01-08 09:16:07,2616.55
2024-01-08 09:16:08,2615.0
2024-01-08 09:16:09,2615.05
2024-01-08 09:16:10,2615.15
2024-01-08 09:16:11,2616.55
2024-01-08 09:16:12,2616.1
2024-01-08 09:16:13,2616.95
2024-01-08 09:16:14,2616.4
2024-01-08 09:16:15,2616.75
2024-01-08 09:16:16,2617.15
2024-01-08 09:16:17,2616.0
2024-01-08 09:16:18,2618.7
2024-01-08 09:16:19,2617.45
2024-01-08 09:16:20,2619.5
2024-01-08 09:16:21,2618.6
2024-01-08 09:16:22,2618.6
2024-01-08 09:16:23,2619.5
2024-01-08 09:16:24,2619.7
2024-01-08 09:16:25,2620.1
2024-01-08 09:16:26,2620.8
2024-01-08 09:16:27,2621.0
2024-01-08 09:16:28,2621.1
2024-01-08 09:16:29,2621.6
2024-01-08 09:16:30,2621.5
2024-01-08 09:16:31,2621.0
2024-01-08 09:16:32,2621.5
2024-01-08 09:16:33,2621.0
2024-01-08 09:16:34,2621.45
2024-01-08 09:16:35,2622.25
2024-01-08 09:16:36,2621.35
2024-01-08 09:16:37,2621.35
2024-01-08 09:16:38,2621.65
2024-01-08 09:16:39,2621.65
2024-01-08 09:16:40,2622.15
2024-01-08 09:16:41,2623.1
2024-01-08 09:16:42,2623.0
2024-01-08 09:16:43,2623.05
2024-01-08 09:16:44,2623.1
2024-01-08 09:16:45,2623.8
2024-01-08 09:16:46,2623.05
2024-01-08 09:16:47,2623.05
2024-01-08 09:16:48,2623.05
2024-01-08 09:16:49,2622.1
2024-01-08 09:16:50,2621.55
2024-01-08 09:16:51,2623.95
2024-01-08 09:16:52,2622.9
2024-01-08 09:16:53,2623.0
2024-01-08 09:16:54,2622.75
2024-01-08 09:16:55,2623.0
2024-01-08 09:16:56,2623.0
2024-01-08 09:16:57,2622.7
2024-01-08 09:16:58,2623.0
2024-01-08 09:16:59,2622.7
2024-01-08 09:17:00,2622.6
2024-01-08 09:17:01,2622.65
2024-01-08 09:17:02,2622.65
2024-01-08 09:17:03,2622.25
2024-01-08 09:17:05,2623.0
2024-01-08 09:17:06,2622.9
2024-01-08 09:17:07,2623.1
2024-01-08 09:17:08,2623.15
2024-01-08 09:17:09,2624.0
2024-01-08 09:17:10,2623.25
2024-01-08 09:17:11,2623.15
2024-01-08 09:17:12,2624.0
2024-01-08 09:17:13,2623.15
2024-01-08 09:17:44,2627.0
2024-01-08 09:17:45,2626.3
2024-01-08 09:17:46,2625.9
2024-01-08 09:17:47,2625.25
2024-01-08 09:17:48,2625.95
2024-01-08 09:17:49,2625.25
2024-01-08 09:17:50,2625.25
2024-01-08 09:17:51,2625.25
2024-01-08 09:17:52,2625.25
2024-01-08 09:17:53,2625.3
2024-01-08 09:17:54,2624.9
2024-01-08 09:17:55,2623.0
2024-01-08 09:17:56,2623.15
2024-01-08 09:17:57,2623.3
2024-01-08 09:17:58,2623.35
2024-01-08 09:17:59,2624.95
2024-01-08 09:18:00,2623.45
2024-01-08 09:18:01,2624.95
2024-01-08 09:18:02,2623.55
2024-01-08 09:18:03,2623.6
2024-01-08 09:18:05,2623.6
2024-01-08 09:18:06,2623.6
2024-01-08 09:18:07,2623.75
2024-01-08 09:18:08,2623.85
2024-01-08 09:18:09,2624.9
2024-01-08 09:18:10,2624.9
2024-01-08 09:18:11,2623.9
2024-01-08 09:18:13,2623.9
2024-01-08 09:18:44,2624.6
2024-01-08 09:18:45,2624.25
2024-01-08 09:18:46,2624.3
2024-01-08 09:18:47,2623.0
2024-01-08 09:18:49,2622.4
2024-01-08 09:18:50,2622.45
2024-01-08 09:18:51,2623.4
2024-01-08 09:18:52,2622.65
2024-01-08 09:18:53,2622.65
2024-01-08 09:18:55,2623.45
2024-01-08 09:18:56,2622.65
2024-01-08 09:18:57,2622.75
2024-01-08 09:18:58,2623.4
2024-01-08 09:18:59,2623.4
2024-01-08 09:19:01,2622.75
2024-01-08 09:19:02,2622.75
2024-01-08 09:19:03,2623.45
2024-01-08 09:19:04,2623.45
2024-01-08 09:19:05,2622.75
2024-01-08 09:19:06,2622.75
2024-01-08 09:19:07,2623.0
2024-01-08 09:19:08,2623.0
2024-01-08 09:19:09,2623.2
2024-01-08 09:19:10,2623.2
2024-01-08 09:19:11,2623.35
2024-01-08 09:19:12,2623.35
2024-01-08 09:19:44,2627.0
2024-01-08 09:19:45,2627.5
2024-01-08 09:19:46,2627.4
2024-01-08 09:19:47,2626.6
2024-01-08 09:19:48,2626.95
2024-01-08 09:19:50,2626.6
2024-01-08 09:19:51,2626.95
2024-01-08 09:19:52,2626.6
2024-01-08 09:19:53,2626.6
2024-01-08 09:19:55,2626.1
2024-01-08 09:19:56,2625.15
2024-01-08 09:19:57,2626.0
2024-01-08 09:19:58,2626.0
2024-01-08 09:19:59,2625.45
2024-01-08 09:20:00,2626.05
2024-01-08 09:20:01,2625.65
2024-01-08 09:20:02,2626.3
2024-01-08 09:20:03,2625.5
2024-01-08 09:20:05,2626.95
2024-01-08 09:20:06,2627.5
2024-01-08 09:20:07,2627.1
2024-01-08 09:20:08,2627.1
2024-01-08 09:20:09,2627.4
2024-01-08 09:20:10,2629.0
2024-01-08 09:20:11,2627.9
2024-01-08 09:20:12,2627.9
2024-01-08 09:20:13,2628.4
2024-01-08 09:20:43,2626.15
2024-01-08 09:20:44,2625.6
2024-01-08 09:20:45,2625.6
2024-01-08 09:20:46,2625.6
2024-01-08 09:20:47,2626.5
2024-01-08 09:20:48,2625.6
2024-01-08 09:20:49,2625.85
2024-01-08 09:20:50,2626.2
2024-01-08 09:20:51,2625.0
2024-01-08 09:20:53,2625.1
2024-01-08 09:20:54,2625.05
2024-01-08 09:20:55,2625.7
2024-01-08 09:20:56,2625.6
2024-01-08 09:20:57,2625.1
2024-01-08 09:20:58,2626.0
2024-01-08 09:20:59,2624.65
2024-01-08 09:21:00,2624.65
2024-01-08 09:21:01,2624.0
2024-01-08 09:21:02,2624.8
2024-01-08 09:21:04,2624.65
2024-01-08 09:21:05,2623.95
2024-01-08 09:21:06,2624.8
2024-01-08 09:21:07,2623.7
2024-01-08 09:21:08,2623.25
2024-01-08 09:21:09,2623.25
2024-01-08 09:21:10,2623.35
2024-01-08 09:21:11,2624.0
2024-01-08 09:21:12,2623.8
2024-01-08 09:21:13,2623.6
2024-01-08 09:21:44,2624.5
2024-01-08 09:21:45,2623.85
2024-01-08 09:21:46,2624.05
2024-01-08 09:21:47,2624.05
2024-01-08 09:21:48,2624.05
2024-01-08 09:21:49,2624.05
2024-01-08 09:21:50,2624.35
2024-01-08 09:21:51,2624.05
2024-01-08 09:21:52,2624.05
2024-01-08 09:21:53,2624.05
2024-01-08 09:21:54,2624.05
2024-01-08 09:21:55,2623.95
2024-01-08 09:21:56,2624.2
2024-01-08 09:21:57,2624.2
2024-01-08 09:21:58,2623.9
2024-01-08 09:21:59,2623.6
2024-01-08 09:22:00,2623.05
2024-01-08 09:22:01,2623.55
2024-01-08 09:22:02,2622.75
2024-01-08 09:22:03,2622.35
2024-01-08 09:22:04,2622.7
2024-01-08 09:22:05,2624.0
2024-01-08 09:22:06,2624.0
2024-01-08 09:22:07,2624.0
2024-01-08 09:22:08,2624.0
2024-01-08 09:22:09,2624.05
2024-01-08 09:22:10,2624.0
2024-01-08 09:22:11,2624.2
2024-01-08 09:22:12,2624.05
2024-01-08 09:22:13,2624.35
2024-01-08 09:22:14,2624.05
2024-01-08 09:22:15,2624.35
2024-01-08 09:22:16,2624.05
2024-01-08 09:22:17,2624.5
2024-01-08 09:22:18,2624.35
2024-01-08 09:22:19,2625.45
2024-01-08 09:22:20,2624.7
2024-01-08 09:22:21,2625.8
2024-01-08 09:22:22,2625.95
2024-01-08 09:22:23,2624.9
2024-01-08 09:22:24,2624.95
2024-01-08 09:22:25,2625.05
2024-01-08 09:22:26,2625.1
2024-01-08 09:22:27,2625.1
2024-01-08 09:22:28,2625.1
2024-01-08 09:22:29,2625.45
2024-01-08 09:22:30,2625.1
2024-01-08 09:22:31,2625.1
2024-01-08 09:22:32,2625.1
2024-01-08 09:22:33,2626.0
2024-01-08 09:22:34,2625.45
2024-01-08 09:22:35,2625.75
2024-01-08 09:22:36,2625.9
2024-01-08 09:22:37,2625.9
2024-01-08 09:22:38,2626.65
2024-01-08 09:22:39,2626.65
2024-01-08 09:22:40,2626.25
2024-01-08 09:22:41,2626.25
2024-01-08 09:22:42,2626.25
2024-01-08 09:22:43,2626.25
2024-01-08 09:23:14,2627.0
2024-01-08 09:23:15,2626.05
2024-01-08 09:23:16,2626.05
2024-01-08 09:23:17,2626.7
2024-01-08 09:23:18,2626.95
2024-01-08 09:23:19,2626.05
2024-01-08 09:23:20,2626.05
2024-01-08 09:23:21,2626.05
2024-01-08 09:23:22,2626.85
2024-01-08 09:23:23,2626.6
2024-01-08 09:23:24,2626.6
2024-01-08 09:23:25,2626.85
2024-01-08 09:23:26,2626.05
2024-01-08 09:23:27,2626.85
2024-01-08 09:23:28,2626.9
2024-01-08 09:23:29,2626.05
2024-01-08 09:23:30,2626.9
2024-01-08 09:23:31,2626.9
2024-01-08 09:23:32,2626.1
2024-01-08 09:23:33,2626.2
2024-01-08 09:23:34,2627.0
2024-01-08 09:23:35,2626.85
2024-01-08 09:23:36,2627.15
2024-01-08 09:23:37,2627.8
2024-01-08 09:23:38,2627.3
2024-01-08 09:23:39,2627.9
2024-01-08 09:23:40,2627.95
2024-01-08 09:23:41,2627.55
2024-01-08 09:23:42,2628.0
2024-01-08 09:23:43,2628.0
2024-01-08 09:23:44,2628.0
2024-01-08 09:23:45,2627.55
2024-01-08 09:23:46,2628.0
2024-01-08 09:23:47,2627.75
2024-01-08 09:23:48,2627.75
2024-01-08 09:23:49,2628.0
2024-01-08 09:23:50,2628.0
2024-01-08 09:23:51,2628.5
2024-01-08 09:23:52,2628.35
2024-01-08 09:23:53,2628.5
2024-01-08 09:23:54,2628.35
2024-01-08 09:23:55,2628.35
2024-01-08 09:23:56,2626.4
2024-01-08 09:23:57,2627.8
2024-01-08 09:23:58,2628.1
2024-01-08 09:23:59,2628.2
2024-01-08 09:24:00,2628.0
2024-01-08 09:24:01,2628.0
2024-01-08 09:24:02,2628.0
2024-01-08 09:24:03,2628.2
2024-01-08 09:24:04,2627.8
2024-01-08 09:24:05,2627.8
2024-01-08 09:24:06,2627.05
2024-01-08 09:24:07,2627.8
2024-01-08 09:24:08,2627.4
2024-01-08 09:24:09,2627.35
2024-01-08 09:24:10,2627.35
2024-01-08 09:24:11,2627.05
2024-01-08 09:24:12,2628.0
2024-01-08 09:24:13,2627.05
2024-01-08 09:24:14,2628.0
2024-01-08 09:24:15,2628.0
2024-01-08 09:24:16,2628.0
2024-01-08 09:24:17,2628.0
2024-01-08 09:24:18,2628.0
2024-01-08 09:24:19,2628.0
2024-01-08 09:24:20,2627.9
2024-01-08 09:24:21,2628.0
2024-01-08 09:24:22,2628.0
2024-01-08 09:24:23,2627.95
2024-01-08 09:24:24,2627.75
2024-01-08 09:24:25,2627.7
2024-01-08 09:24:26,2626.55
2024-01-08 09:24:27,2626.95
2024-01-08 09:24:28,2627.5
2024-01-08 09:24:29,2627.15
2024-01-08 09:24:30,2627.15
2024-01-08 09:24:31,2626.55
2024-01-08 09:24:32,2626.45
2024-01-08 09:24:33,2626.25
2024-01-08 09:24:34,2626.0
2024-01-08 09:24:35,2625.15
2024-01-08 09:24:36,2625.35
2024-01-08 09:24:37,2625.45
2024-01-08 09:24:38,2626.6
2024-01-08 09:24:39,2625.55
2024-01-08 09:24:40,2625.55
2024-01-08 09:24:41,2626.7
2024-01-08 09:24:42,2627.0
2024-01-08 09:24:43,2627.0
2024-01-08 09:25:14,2628.55
2024-01-08 09:25:15,2628.4
2024-01-08 09:25:16,2628.7
2024-01-08 09:25:17,2628.15
2024-01-08 09:25:18,2628.4
2024-01-08 09:25:19,2628.9
2024-01-08 09:25:20,2629.4
2024-01-08 09:25:21,2629.75
2024-01-08 09:25:22,2629.4
2024-01-08 09:25:23,2630.0
2024-01-08 09:25:24,2630.0
2024-01-08 09:25:25,2630.2
2024-01-08 09:25:26,2628.65
2024-01-08 09:25:27,2629.6
2024-01-08 09:25:28,2629.7
2024-01-08 09:25:29,2629.2
2024-01-08 09:25:30,2629.9
2024-01-08 09:25:31,2629.6
2024-01-08 09:25:32,2629.7
2024-01-08 09:25:33,2630.0
2024-01-08 09:25:34,2630.7
2024-01-08 09:25:35,2630.05
2024-01-08 09:25:36,2630.85
2024-01-08 09:25:37,2630.95
2024-01-08 09:25:38,2631.0
2024-01-08 09:25:39,2631.2
2024-01-08 09:25:40,2631.5
2024-01-08 09:25:41,2631.0
2024-01-08 09:25:42,2630.75
2024-01-08 09:25:43,2630.1
2024-01-08 09:26:14,2630.0
2024-01-08 09:26:15,2629.1
2024-01-08 09:26:16,2630.3
2024-01-08 09:26:17,2630.3
2024-01-08 09:26:18,2628.75
2024-01-08 09:26:19,2629.75
2024-01-08 09:26:20,2629.4
2024-01-08 09:26:21,2629.1
2024-01-08 09:26:22,2629.4
2024-01-08 09:26:23,2628.75
2024-01-08 09:26:24,2628.25
2024-01-08 09:26:25,2628.35
2024-01-08 09:26:26,2629.25
2024-01-08 09:26:27,2628.55
2024-01-08 09:26:28,2628.55
2024-01-08 09:26:29,2628.6
2024-01-08 09:26:30,2628.8
2024-01-08 09:26:31,2630.1
2024-01-08 09:26:32,2629.35
2024-01-08 09:26:33,2629.85
2024-01-08 09:26:34,2629.35
2024-01-08 09:26:35,2630.25
2024-01-08 09:26:36,2628.9
2024-01-08 09:26:37,2630.3
2024-01-08 09:26:38,2630.0
2024-01-08 09:26:39,2630.25
2024-01-08 09:26:40,2630.0
2024-01-08 09:26:41,2629.85
2024-01-08 09:26:42,2629.85
2024-01-08 09:26:43,2629.65
2024-01-08 09:27:14,2628.25
2024-01-08 09:27:15,2627.55
2024-01-08 09:27:16,2627.55
2024-01-08 09:27:17,2627.55
2024-01-08 09:27:18,2627.85
2024-01-08 09:27:19,2627.55
2024-01-08 09:27:20,2627.55
2024-01-08 09:27:21,2627.0
2024-01-08 09:27:22,2627.0
2024-01-08 09:27:23,2627.85
2024-01-08 09:27:24,2627.95
2024-01-08 09:27:25,2627.6
2024-01-08 09:27:26,2628.0
2024-01-08 09:27:27,2628.0
2024-01-08 09:27:28,2627.6
2024-01-08 09:27:29,2627.6
2024-01-08 09:27:30,2627.6
2024-01-08 09:27:31,2627.6
2024-01-08 09:27:32,2628.25
2024-01-08 09:27:33,2627.6
2024-01-08 09:27:34,2628.25
2024-01-08 09:27:35,2627.6
2024-01-08 09:27:36,2627.6
2024-01-08 09:27:37,2628.0
2024-01-08 09:27:38,2627.6
2024-01-08 09:27:39,2628.0
2024-01-08 09:27:40,2626.9
2024-01-08 09:27:41,2627.95
2024-01-08 09:27:42,2626.65
2024-01-08 09:27:43,2627.05
2024-01-08 09:28:13,2626.15
2024-01-08 09:28:14,2627.05
2024-01-08 09:28:15,2627.05
2024-01-08 09:28:16,2626.2
2024-01-08 09:28:17,2627.05
2024-01-08 09:28:18,2626.5
2024-01-08 09:28:19,2626.5
2024-01-08 09:28:20,2627.5
2024-01-08 09:28:21,2626.55
2024-01-08 09:28:22,2627.4
2024-01-08 09:28:23,2626.5
2024-01-08 09:28:24,2626.5
2024-01-08 09:28:25,2627.05
2024-01-08 09:28:26,2626.5
2024-01-08 09:28:28,2626.4
2024-01-08 09:28:29,2626.4
2024-01-08 09:28:30,2627.5
2024-01-08 09:28:31,2627.6
2024-01-08 09:28:32,2627.05
2024-01-08 09:28:33,2627.6
2024-01-08 09:28:34,2627.1
2024-01-08 09:28:35,2627.25
2024-01-08 09:28:36,2627.5
2024-01-08 09:28:37,2627.25
2024-01-08 09:28:38,2627.25
2024-01-08 09:28:39,2628.0
2024-01-08 09:28:40,2628.0
2024-01-08 09:28:41,2627.3
2024-01-08 09:28:42,2627.3
2024-01-08 09:28:43,2627.9
2024-01-08 09:29:14,2627.9
2024-01-08 09:29:15,2627.95
2024-01-08 09:29:16,2627.9
2024-01-08 09:29:17,2628.65
2024-01-08 09:29:18,2627.9
2024-01-08 09:29:19,2628.0
2024-01-08 09:29:20,2628.4
2024-01-08 09:29:21,2627.9
2024-01-08 09:29:22,2627.9
2024-01-08 09:29:23,2628.0
2024-01-08 09:29:24,2628.3
2024-01-08 09:29:25,2628.3
2024-01-08 09:29:26,2627.35
2024-01-08 09:29:27,2628.0
2024-01-08 09:29:29,2628.3
2024-01-08 09:29:30,2628.3
2024-01-08 09:29:31,2627.7
2024-01-08 09:29:32,2628.6
2024-01-08 09:29:33,2628.5
2024-01-08 09:29:34,2627.7
2024-01-08 09:29:35,2628.4
2024-01-08 09:29:36,2628.0
2024-01-08 09:29:37,2627.7
2024-01-08 09:29:38,2627.75
2024-01-08 09:29:39,2627.75
2024-01-08 09:29:40,2627.75
2024-01-08 09:29:41,2627.7
2024-01-08 09:29:42,2627.25
2024-01-08 09:29:43,2626.0
2024-01-08 09:30:13,2623.65
2024-01-08 09:30:14,2623.05
2024-01-08 09:30:15,2623.7
2024-01-08 09:30:16,2623.7
2024-01-08 09:30:17,2623.05
2024-01-08 09:30:18,2623.7
2024-01-08 09:30:20,2623.95
2024-01-08 09:30:21,2623.7
2024-01-08 09:30:22,2623.65
2024-01-08 09:30:23,2623.1
2024-01-08 09:30:24,2622.85
2024-01-08 09:30:25,2624.9
2024-01-08 09:30:26,2624.85
2024-01-08 09:30:27,2624.8
2024-01-08 09:30:28,2624.3
2024-01-08 09:30:29,2624.3
2024-01-08 09:30:30,2624.95
2024-01-08 09:30:31,2624.3
2024-01-08 09:30:32,2624.0
2024-01-08 09:30:33,2623.45
2024-01-08 09:30:34,2623.0
2024-01-08 09:30:35,2623.7
2024-01-08 09:30:36,2623.0
2024-01-08 09:30:37,2623.05
2024-01-08 09:30:38,2623.05
2024-01-08 09:30:39,2623.05
2024-01-08 09:30:40,2623.05
2024-01-08 09:30:41,2623.0
2024-01-08 09:30:42,2623.8
2024-01-08 09:31:14,2621.65
2024-01-08 09:31:15,2622.0
2024-01-08 09:31:16,2622.85
2024-01-08 09:31:17,2622.05
2024-01-08 09:31:18,2623.05
2024-01-08 09:31:19,2622.55
2024-01-08 09:31:20,2622.55
2024-01-08 09:31:21,2622.55
2024-01-08 09:31:22,2623.0
2024-01-08 09:31:23,2623.0
2024-01-08 09:31:24,2622.6
2024-01-08 09:31:25,2622.6
2024-01-08 09:31:26,2622.55
2024-01-08 09:31:27,2622.6
2024-01-08 09:31:28,2622.55
2024-01-08 09:31:29,2622.55
2024-01-08 09:31:30,2622.55
2024-01-08 09:31:31,2622.95
2024-01-08 09:31:32,2622.75
2024-01-08 09:31:34,2622.75
2024-01-08 09:31:35,2622.95
2024-01-08 09:31:36,2622.95
2024-01-08 09:31:37,2622.75
2024-01-08 09:31:38,2622.95
2024-01-08 09:31:39,2622.95
2024-01-08 09:31:40,2623.0
2024-01-08 09:31:41,2623.0
2024-01-08 09:31:42,2623.0
2024-01-08 09:31:43,2622.95
2024-01-08 09:32:14,2621.35
2024-01-08 09:32:15,2621.35
2024-01-08 09:32:16,2621.35
2024-01-08 09:32:17,2621.25
2024-01-08 09:32:18,2621.25
2024-01-08 09:32:19,2621.25
2024-01-08 09:32:20,2621.6
2024-01-08 09:32:21,2621.2
2024-01-08 09:32:22,2621.35
2024-01-08 09:32:23,2621.2
2024-01-08 09:32:24,2621.4
2024-01-08 09:32:25,2621.4
2024-01-08 09:32:26,2621.4
2024-01-08 09:32:27,2621.6
2024-01-08 09:32:28,2621.6
2024-01-08 09:32:29,2621.5
2024-01-08 09:32:30,2621.95
2024-01-08 09:32:31,2622.7
2024-01-08 09:32:32,2621.7
2024-01-08 09:32:33,2621.7
2024-01-08 09:32:34,2621.7
2024-01-08 09:32:35,2621.7
2024-01-08 09:32:36,2621.7
2024-01-08 09:32:37,2621.7
2024-01-08 09:32:38,2621.7
2024-01-08 09:32:39,2621.7
2024-01-08 09:32:40,2622.0
2024-01-08 09:32:41,2621.7
2024-01-08 09:32:42,2622.0
2024-01-08 09:33:13,2620.4
2024-01-08 09:33:15,2620.4
2024-01-08 09:33:16,2620.25
2024-01-08 09:33:17,2620.5
2024-01-08 09:33:18,2620.95
2024-01-08 09:33:19,2620.45
2024-01-08 09:33:20,2620.45
2024-01-08 09:33:21,2620.45
2024-01-08 09:33:22,2620.9
2024-01-08 09:33:23,2620.25
2024-01-08 09:33:25,2620.4
2024-01-08 09:33:26,2620.25
2024-01-08 09:33:27,2620.25
2024-01-08 09:33:28,2620.4
2024-01-08 09:33:29,2620.25
2024-01-08 09:33:30,2620.15
2024-01-08 09:33:31,2620.05
2024-01-08 09:33:32,2620.0
2024-01-08 09:33:33,2620.35
2024-01-08 09:33:34,2620.0
2024-01-08 09:33:36,2620.0
2024-01-08 09:33:37,2620.25
2024-01-08 09:33:38,2619.0
2024-01-08 09:33:39,2619.0
2024-01-08 09:33:40,2619.5
2024-01-08 09:33:42,2618.65
2024-01-08 09:34:14,2618.9
2024-01-08 09:34:15,2619.0
2024-01-08 09:34:16,2619.95
2024-01-08 09:34:17,2619.0
2024-01-08 09:34:18,2619.95
2024-01-08 09:34:19,2619.0
2024-01-08 09:34:20,2619.95
2024-01-08 09:34:21,2618.9
2024-01-08 09:34:22,2618.9
2024-01-08 09:34:23,2619.0
2024-01-08 09:34:24,2618.9
2024-01-08 09:34:25,2618.9
2024-01-08 09:34:26,2619.0
2024-01-08 09:34:27,2619.0
2024-01-08 09:34:28,2618.25
2024-01-08 09:34:29,2618.45
2024-01-08 09:34:30,2618.1
2024-01-08 09:34:31,2618.45
2024-01-08 09:34:32,2618.55
2024-01-08 09:34:33,2618.5
2024-01-08 09:34:34,2618.35
2024-01-08 09:34:35,2618.25
2024-01-08 09:34:36,2618.25
2024-01-08 09:34:37,2618.25
2024-01-08 09:34:38,2618.15
2024-01-08 09:34:39,2618.15
2024-01-08 09:34:40,2618.55
2024-01-08 09:34:41,2618.55
2024-01-08 09:34:42,2619.0
2024-01-08 09:34:43,2618.85
2024-01-08 09:34:44,2618.85
2024-01-08 09:34:45,2618.85
2024-01-08 09:34:46,2618.85
2024-01-08 09:34:47,2619.55
2024-01-08 09:34:48,2619.4
2024-01-08 09:34:49,2618.9
2024-01-08 09:34:50,2618.9
2024-01-08 09:34:51,2619.4
2024-01-08 09:34:52,2619.0
2024-01-08 09:34:53,2619.0
2024-01-08 09:34:54,2619.0
2024-01-08 09:34:55,2619.0
2024-01-08 09:34:56,2619.55
2024-01-08 09:34:57,2619.95
2024-01-08 09:34:58,2619.0
2024-01-08 09:34:59,2619.75
2024-01-08 09:35:00,2619.8
2024-01-08 09:35:01,2618.9
2024-01-08 09:35:02,2619.0
2024-01-08 09:35:03,2619.0
2024-01-08 09:35:04,2619.0
2024-01-08 09:35:05,2619.05
2024-01-08 09:35:06,2619.95
2024-01-08 09:35:07,2619.3
2024-01-08 09:35:08,2619.3
2024-01-08 09:35:09,2619.3
2024-01-08 09:35:10,2619.3
2024-01-08 09:35:11,2619.7
2024-01-08 09:35:12,2619.7
2024-01-08 09:35:13,2619.7
2024-01-08 09:35:14,2619.3
2024-01-08 09:35:15,2619.3
2024-01-08 09:35:16,2619.3
